Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
4982,17,93,95,81,6.9,1
4983,25,100,72,66,3.8,1
4984,19,87,62,67,6.2,1
4985,21,90,78,39,2.0,1
4986,22,74,75,42,0.2,1
4987,22,39,57,69,8.0,1
4988,23,36,41,93,3.7,1
4989,20,60,40,94,2.2,1
4990,24,97,53,75,1.8,1
4991,21,79,35,65,5.1,1
4992,25,43,88,52,7.4,1
4993,22,79,49,80,4.5,1
4994,17,35,73,78,5.4,1
4995,17,47,74,61,5.3,1
4996,22,43,52,94,1.8,1
4997,21,64,63,97,6.2,1
4998,22,47,49,53,1.5,0
4999,20,38,70,56,5.3,1
5000,23,93,68,54,2.9,1
